loc_code,data1,data2,data3,data4,data5,data6
30103829,NULL,NULL,"Universitas Siliwangi","Fakultas Keguruan dan Ilmu Pendidikan",NULL,NULL
30103829,NULL,NULL,"Universitas Siliwangi","Fakultas Keguruan dan Ilmu Pendidikan",NULL,NULL
30103829,NULL,NULL,"Universitas Siliwangi","Fakultas Keguruan dan Ilmu Pendidikan",NULL,NULL
30103829,NULL,NULL,"Universitas Siliwangi","Fakultas Keguruan dan Ilmu Pendidikan",NULL,NULL
30103829,NULL,NULL,"Universitas Siliwangi","Fakultas Keguruan dan Ilmu Pendidikan",NULL,NULL
30103829,NULL,NULL,"Universitas Siliwangi","Fakultas Keguruan dan Ilmu Pendidikan",NULL,NULL
30103829,NULL,NULL,"Universitas Siliwangi","Fakultas Keguruan dan Ilmu Pendidikan",NULL,NULL
30103841,NULL,NULL,"UNIVERSITAS LAMBUNG MANGKURAT","FAKULTAS PERTANIAN",NULL,NULL
30103841,NULL,NULL,"UNIVERSITAS LAMBUNG MANGKURAT","FAKULTAS PERTANIAN",NULL,NULL
30103841,NULL,NULL,"UNIVERSITAS LAMBUNG MANGKURAT","FAKULTAS PERTANIAN",NULL,NULL
30103841,NULL,NULL,"UNIVERSITAS LAMBUNG MANGKURAT","FAKULTAS PERTANIAN",NULL,NULL
30103841,NULL,NULL,"UNIVERSITAS LAMBUNG MANGKURAT","FAKULTAS PERTANIAN",NULL,NULL
30103841,NULL,NULL,"UNIVERSITAS LAMBUNG MANGKURAT","FAKULTAS PERTANIAN",NULL,NULL
30103843,NULL,NULL,"Universitas Jambi","Fakultas Peternakan dan Perikanan",NULL,NULL
30103843,NULL,NULL,"Universitas Jambi","Fakultas Peternakan dan Perikanan",NULL,NULL
30103851,NULL,NULL,"Universitas Negeri Gorontalo","Fakultas Olahraga dan Kesehatan",NULL,NULL
30103851,NULL,NULL,"Universitas Negeri Gorontalo","Fakultas Olahraga dan Kesehatan",NULL,NULL
30103851,NULL,NULL,"Universitas Negeri Gorontalo","Fakultas Olahraga dan Kesehatan",NULL,NULL
30103851,NULL,NULL,"Universitas Negeri Gorontalo","Fakultas Olahraga dan Kesehatan",NULL,NULL
30103880,NULL,NULL,"Universitas Mulawarman","Fakultas Teknik",NULL,NULL
30103880,NULL,NULL,"Universitas Mulawarman","Fakultas Teknik",NULL,NULL
30103903,NULL,NULL,"Universitas Negeri Gorontalo","Fakultas Matematika dan Ilmu Pengetahuan Alam",NULL,NULL
30103903,NULL,NULL,"Universitas Negeri Gorontalo","Fakultas Matematika dan Ilmu Pengetahuan Alam",NULL,NULL
30103903,NULL,NULL,"Universitas Negeri Gorontalo","Fakultas Matematika dan Ilmu Pengetahuan Alam",NULL,NULL
30103903,NULL,NULL,"Universitas Negeri Gorontalo","Fakultas Matematika dan Ilmu Pengetahuan Alam",NULL,NULL
30103926,NULL,NULL,"Universitas Sam Ratulangi","Fakultas Peternakan",NULL,NULL
30103926,NULL,NULL,"Universitas Sam Ratulangi","Fakultas Peternakan",NULL,NULL
30103948,NULL,NULL,"Universitas Negeri Jakarta","Fakultas Teknik",NULL,NULL
30103948,NULL,NULL,"Universitas Negeri Jakarta","Fakultas Teknik",NULL,NULL
30103948,NULL,NULL,"Universitas Negeri Jakarta","Fakultas Teknik",NULL,NULL
30103948,NULL,NULL,"Universitas Negeri Jakarta","Fakultas Teknik",NULL,NULL
30103984,NULL,NULL,"Politeknik Negeri Sriwijaya","Jurusan Teknik Elektro",NULL,NULL
30103984,NULL,NULL,"Politeknik Negeri Sriwijaya","Jurusan Teknik Elektro",NULL,NULL
30104061,NULL,NULL,"Universitas Negeri Medan","Fakultas Matematika dan Ilmu Pengetahuan Alam",NULL,NULL
30104061,NULL,NULL,"Universitas Negeri Medan","Fakultas Matematika dan Ilmu Pengetahuan Alam",NULL,NULL
30104061,NULL,NULL,"Universitas Negeri Medan","Fakultas Matematika dan Ilmu Pengetahuan Alam",NULL,NULL
30104061,NULL,NULL,"Universitas Negeri Medan","Fakultas Matematika dan Ilmu Pengetahuan Alam",NULL,NULL
30104074,NULL,NULL,"Universitas Pendidikan Ganesha","Fakultas Matematika dan Ilmu Pengetahuan Alam",NULL,NULL
30104074,NULL,NULL,"Universitas Pendidikan Ganesha","Fakultas Matematika dan Ilmu Pengetahuan Alam",NULL,NULL
30104094,NULL,NULL,"Universitas Sembilanbelas November Kolaka","Fakultas Keguruan dan Ilmu Pendidikan",NULL,NULL
30104094,NULL,NULL,"Universitas Sembilanbelas November Kolaka","Fakultas Keguruan dan Ilmu Pendidikan",NULL,NULL
30104094,NULL,NULL,"Universitas Sembilanbelas November Kolaka","Fakultas Keguruan dan Ilmu Pendidikan",NULL,NULL
30104094,NULL,NULL,"Universitas Sembilanbelas November Kolaka","Fakultas Keguruan dan Ilmu Pendidikan",NULL,NULL
30104094,NULL,NULL,"Universitas Sembilanbelas November Kolaka","Fakultas Keguruan dan Ilmu Pendidikan",NULL,NULL
30104094,NULL,NULL,"Universitas Sembilanbelas November Kolaka","Fakultas Keguruan dan Ilmu Pendidikan",NULL,NULL
30104122,NULL,NULL,"Universitas Jambi","Fakultas Pertanian",NULL,NULL
30104122,NULL,NULL,"Universitas Jambi","Fakultas Pertanian",NULL,NULL
30104140,NULL,NULL,"Universitas Jambi","Fakultas Sains dan Teknologi",NULL,NULL
30104140,NULL,NULL,"Universitas Jambi","Fakultas Sains dan Teknologi",NULL,NULL
30104140,NULL,NULL,"Universitas Jambi","Fakultas Sains dan Teknologi",NULL,NULL
30104140,NULL,NULL,"Universitas Jambi","Fakultas Sains dan Teknologi",NULL,NULL
30104140,NULL,NULL,"Universitas Jambi","Fakultas Sains dan Teknologi",NULL,NULL
30104140,NULL,NULL,"Universitas Jambi","Fakultas Sains dan Teknologi",NULL,NULL
30104140,NULL,NULL,"Universitas Jambi","Fakultas Sains dan Teknologi",NULL,NULL
30104140,NULL,NULL,"Universitas Jambi","Fakultas Sains dan Teknologi",NULL,NULL
30104144,NULL,NULL,"Universitas Sultan Ageng Tirtayasa","Fakultas Teknik",NULL,NULL
30104144,NULL,NULL,"Universitas Sultan Ageng Tirtayasa","Fakultas Teknik",NULL,NULL
30104209,NULL,NULL,"Politeknik Pertanian Negeri Payakumbuh","Jurusan Peternakan dan Kesehatan Hewan",NULL,NULL
30104209,NULL,NULL,"Politeknik Pertanian Negeri Payakumbuh","Jurusan Peternakan dan Kesehatan Hewan",NULL,NULL
30104219,NULL,NULL,"Universitas Negeri Gorontalo","Fakultas Teknik",NULL,NULL
30104219,NULL,NULL,"Universitas Negeri Gorontalo","Fakultas Teknik",NULL,NULL
30104219,NULL,NULL,"Universitas Negeri Gorontalo","Fakultas Teknik",NULL,NULL
30104219,NULL,NULL,"Universitas Negeri Gorontalo","Fakultas Teknik",NULL,NULL
30104219,NULL,NULL,"Universitas Negeri Gorontalo","Fakultas Teknik",NULL,NULL
30104219,NULL,NULL,"Universitas Negeri Gorontalo","Fakultas Teknik",NULL,NULL
30104266,NULL,NULL,"Universitas Borneo Tarakan","Fakultas Keguruan dan Ilmu Pendidikan",NULL,NULL
30104266,NULL,NULL,"Universitas Borneo Tarakan","Fakultas Keguruan dan Ilmu Pendidikan",NULL,NULL
30104292,NULL,NULL,"Institut Teknologi Kalimantan","Fakultas Pembangunan Berkelanjutan",NULL,NULL
30104292,NULL,NULL,"Institut Teknologi Kalimantan","Fakultas Pembangunan Berkelanjutan",NULL,NULL
30104292,NULL,NULL,"Institut Teknologi Kalimantan","Fakultas Pembangunan Berkelanjutan",NULL,NULL
30104292,NULL,NULL,"Institut Teknologi Kalimantan","Fakultas Pembangunan Berkelanjutan",NULL,NULL
30104292,NULL,NULL,"Institut Teknologi Kalimantan","Fakultas Pembangunan Berkelanjutan",NULL,NULL
30104292,NULL,NULL,"Institut Teknologi Kalimantan","Fakultas Pembangunan Berkelanjutan",NULL,NULL
30104292,NULL,NULL,"Institut Teknologi Kalimantan","Fakultas Pembangunan Berkelanjutan",NULL,NULL
30104292,NULL,NULL,"Institut Teknologi Kalimantan","Fakultas Pembangunan Berkelanjutan",NULL,NULL
30104354,NULL,NULL,"Universitas Siliwangi","Fakultas Pertanian",NULL,NULL
30104354,NULL,NULL,"Universitas Siliwangi","Fakultas Pertanian",NULL,NULL
30104368,NULL,NULL,"Universitas Pattimura","Fakultas Teknik",NULL,NULL
30104368,NULL,NULL,"Universitas Pattimura","Fakultas Teknik",NULL,NULL
30104368,NULL,NULL,"Universitas Pattimura","Fakultas Teknik",NULL,NULL
30104368,NULL,NULL,"Universitas Pattimura","Fakultas Teknik",NULL,NULL
30104368,NULL,NULL,"Universitas Pattimura","Fakultas Teknik",NULL,NULL
30104368,NULL,NULL,"Universitas Pattimura","Fakultas Teknik",NULL,NULL
30104368,NULL,NULL,"Universitas Pattimura","Fakultas Teknik",NULL,NULL
30104368,NULL,NULL,"Universitas Pattimura","Fakultas Teknik",NULL,NULL
30104368,NULL,NULL,"Universitas Pattimura","Fakultas Teknik",NULL,NULL
30104368,NULL,NULL,"Universitas Pattimura","Fakultas Teknik",NULL,NULL
30104368,NULL,NULL,"Universitas Pattimura","Fakultas Teknik",NULL,NULL
30104368,NULL,NULL,"Universitas Pattimura","Fakultas Teknik",NULL,NULL
30104368,NULL,NULL,"Universitas Pattimura","Fakultas Teknik",NULL,NULL
30104368,NULL,NULL,"Universitas Pattimura","Fakultas Teknik",NULL,NULL
30104375,NULL,NULL,"Politeknik Pertanian Negeri Pangkajene Kepulauan","Jurusan Teknologi Kemaritiman",NULL,NULL
30104375,NULL,NULL,"Politeknik Pertanian Negeri Pangkajene Kepulauan","Jurusan Teknologi Kemaritiman",NULL,NULL
30104409,NULL,NULL,"Universitas Tanjungpura","Fakultas Matematika dan Ilmu Pengetahuan Alam",NULL,NULL
30104409,NULL,NULL,"Universitas Tanjungpura","Fakultas Matematika dan Ilmu Pengetahuan Alam",NULL,NULL
30104409,NULL,NULL,"Universitas Tanjungpura","Fakultas Matematika dan Ilmu Pengetahuan Alam",NULL,NULL
30104409,NULL,NULL,"Universitas Tanjungpura","Fakultas Matematika dan Ilmu Pengetahuan Alam",NULL,NULL
30104409,NULL,NULL,"Universitas Tanjungpura","Fakultas Matematika dan Ilmu Pengetahuan Alam",NULL,NULL
30104409,NULL,NULL,"Universitas Tanjungpura","Fakultas Matematika dan Ilmu Pengetahuan Alam",NULL,NULL
30104480,NULL,NULL,"Politeknik Negeri Bandung","Jurusan Teknik Mesin",NULL,NULL
30104480,NULL,NULL,"Politeknik Negeri Bandung","Jurusan Teknik Mesin",NULL,NULL
30104480,NULL,NULL,"Politeknik Negeri Bandung","Jurusan Teknik Mesin",NULL,NULL
30104480,NULL,NULL,"Politeknik Negeri Bandung","Jurusan Teknik Mesin",NULL,NULL
30104501,NULL,NULL,"Universitas Nusa Cendana","Fakultas Kedokteran dan Kedokteran Hewan",NULL,NULL
30104501,NULL,NULL,"Universitas Nusa Cendana","Fakultas Kedokteran dan Kedokteran Hewan",NULL,NULL
30102370,NULL,"Badan Standar Kurikulum Dan Asesmen Pendidikan","PUSAT KURIKULUM DAN PEMBELAJARAN",NULL,NULL,NULL
30102370,NULL,"Badan Standar Kurikulum Dan Asesmen Pendidikan","PUSAT KURIKULUM DAN PEMBELAJARAN",NULL,NULL,NULL
30102370,NULL,"Badan Standar Kurikulum Dan Asesmen Pendidikan","PUSAT KURIKULUM DAN PEMBELAJARAN",NULL,NULL,NULL
30102370,NULL,"Badan Standar Kurikulum Dan Asesmen Pendidikan","PUSAT KURIKULUM DAN PEMBELAJARAN",NULL,NULL,NULL
30102370,NULL,"Badan Standar Kurikulum Dan Asesmen Pendidikan","PUSAT KURIKULUM DAN PEMBELAJARAN",NULL,NULL,NULL
30102370,NULL,"Badan Standar Kurikulum Dan Asesmen Pendidikan","PUSAT KURIKULUM DAN PEMBELAJARAN",NULL,NULL,NULL
30102370,NULL,"Badan Standar Kurikulum Dan Asesmen Pendidikan","PUSAT KURIKULUM DAN PEMBELAJARAN",NULL,NULL,NULL
30102370,NULL,"Badan Standar Kurikulum Dan Asesmen Pendidikan","PUSAT KURIKULUM DAN PEMBELAJARAN",NULL,NULL,NULL
30102370,NULL,"Badan Standar Kurikulum Dan Asesmen Pendidikan","PUSAT KURIKULUM DAN PEMBELAJARAN",NULL,NULL,NULL
30102370,NULL,"Badan Standar Kurikulum Dan Asesmen Pendidikan","PUSAT KURIKULUM DAN PEMBELAJARAN",NULL,NULL,NULL
30102370,NULL,"Badan Standar Kurikulum Dan Asesmen Pendidikan","PUSAT KURIKULUM DAN PEMBELAJARAN",NULL,NULL,NULL
30102370,NULL,"Badan Standar Kurikulum Dan Asesmen Pendidikan","PUSAT KURIKULUM DAN PEMBELAJARAN",NULL,NULL,NULL
30102459,NULL,"Sekretariat Jenderal","Biro Organisasi dan Tata Laksana 3 Jenis Formasi : 1",NULL,NULL,NULL
30102459,NULL,"Sekretariat Jenderal","Biro Organisasi dan Tata Laksana 3 Jenis Formasi : 1",NULL,NULL,NULL
30102459,NULL,"Sekretariat Jenderal","Biro Organisasi dan Tata Laksana 3 Jenis Formasi : 4",NULL,NULL,NULL
30102459,NULL,"Sekretariat Jenderal","Biro Organisasi dan Tata Laksana 3 Jenis Formasi : 4",NULL,NULL,NULL
30102471,NULL,"Direktorat Jenderal Pendidikan Vokasi","Sekretariat Direktorat Jenderal Pendidikan Vokasi",NULL,NULL,NULL
30102471,NULL,"Direktorat Jenderal Pendidikan Vokasi","Sekretariat Direktorat Jenderal Pendidikan Vokasi",NULL,NULL,NULL
30100427,NULL,NULL,"Politeknik Negeri Indramayu","Bagian Perencanaan Keuangan dan Umum",NULL,NULL
30100427,NULL,NULL,"Politeknik Negeri Indramayu","Bagian Perencanaan Keuangan dan Umum",NULL,NULL
30100492,NULL,NULL,"Universitas Jambi","Biro Perencanaan Keuangan dan Umum",NULL,NULL
30100492,NULL,NULL,"Universitas Jambi","Biro Perencanaan Keuangan dan Umum",NULL,NULL
30100841,NULL,NULL,"Politeknik Negeri Malang","Bagian Perencanaan Keuangan dan Umum",NULL,NULL
30100841,NULL,NULL,"Politeknik Negeri Malang","Bagian Perencanaan Keuangan dan Umum",NULL,NULL
30101097,NULL,NULL,"Politeknik Negeri Tanah Laut","Bagian Perencanaan Keuangan dan Umum",NULL,NULL
30101097,NULL,NULL,"Politeknik Negeri Tanah Laut","Bagian Perencanaan Keuangan dan Umum",NULL,NULL
30101245,NULL,NULL,"Universitas Negeri Manado","Biro Perencanaan Kerja Sama dan Hubungan Masyarakat",NULL,NULL
30101245,NULL,NULL,"Universitas Negeri Manado","Biro Perencanaan Kerja Sama dan Hubungan Masyarakat",NULL,NULL
30101360,NULL,NULL,"Universitas Riau","Biro Perencanaan Kerja Sama dan Hubungan Masyarakat",NULL,NULL
30101360,NULL,NULL,"Universitas Riau","Biro Perencanaan Kerja Sama dan Hubungan Masyarakat",NULL,NULL
30101935,NULL,NULL,"Universitas Samudra","Biro Perencanaan Keuangan dan Umum",NULL,NULL
30101935,NULL,NULL,"Universitas Samudra","Biro Perencanaan Keuangan dan Umum",NULL,NULL
30101954,NULL,NULL,"Politeknik Negeri Fakfak","Bagian Perencanaan Keuangan dan Umum",NULL,NULL
30101954,NULL,NULL,"Politeknik Negeri Fakfak","Bagian Perencanaan Keuangan dan Umum",NULL,NULL
30102252,NULL,"Direktorat Jenderal Guru dan Tenaga Kependidikan","Balai Guru Penggerak Provinsi Lampung","Subbagian Umum",NULL,NULL
30102252,NULL,"Direktorat Jenderal Guru dan Tenaga Kependidikan","Balai Guru Penggerak Provinsi Lampung","Subbagian Umum",NULL,NULL
30102259,NULL,"Direktorat Jenderal Guru dan Tenaga Kependidikan","Balai Guru Penggerak Provinsi Nusa Tenggara Timur","Subbagian Umum",NULL,NULL
30102259,NULL,"Direktorat Jenderal Guru dan Tenaga Kependidikan","Balai Guru Penggerak Provinsi Nusa Tenggara Timur","Subbagian Umum",NULL,NULL
30102276,NULL,"Direktorat Jenderal Pendidikan Anak Usia Dini Pendidikan Dasar dan Pendidikan Menengah","Balai Penjaminan Mutu Pendidikan Provinsi Sulawesi Utara","Subbagian Umum",NULL,NULL
30102276,NULL,"Direktorat Jenderal Pendidikan Anak Usia Dini Pendidikan Dasar dan Pendidikan Menengah","Balai Penjaminan Mutu Pendidikan Provinsi Sulawesi Utara","Subbagian Umum",NULL,NULL
30102278,NULL,"Direktorat Jenderal Pendidikan Anak Usia Dini Pendidikan Dasar dan Pendidikan Menengah","Balai Penjaminan Mutu Pendidikan Provinsi Sulawesi Tengah","Subbagian Umum",NULL,NULL
30102278,NULL,"Direktorat Jenderal Pendidikan Anak Usia Dini Pendidikan Dasar dan Pendidikan Menengah","Balai Penjaminan Mutu Pendidikan Provinsi Sulawesi Tengah","Subbagian Umum",NULL,NULL
30102279,NULL,"Direktorat Jenderal Pendidikan Anak Usia Dini Pendidikan Dasar dan Pendidikan Menengah","Balai Penjaminan Mutu Pendidikan Provinsi Sulawesi Barat","Subbagian Umum",NULL,NULL
30102279,NULL,"Direktorat Jenderal Pendidikan Anak Usia Dini Pendidikan Dasar dan Pendidikan Menengah","Balai Penjaminan Mutu Pendidikan Provinsi Sulawesi Barat","Subbagian Umum",NULL,NULL
30102283,NULL,"Direktorat Jenderal Pendidikan Anak Usia Dini Pendidikan Dasar dan Pendidikan Menengah","Balai Penjaminan Mutu Pendidikan Provinsi Papua","Subbagian Umum",NULL,NULL
30102283,NULL,"Direktorat Jenderal Pendidikan Anak Usia Dini Pendidikan Dasar dan Pendidikan Menengah","Balai Penjaminan Mutu Pendidikan Provinsi Papua","Subbagian Umum",NULL,NULL
30102292,NULL,"Direktorat Jenderal Kebudayaan","Balai Pelestarian Kebudayaan Wilayah II","Subbagian Umum",NULL,NULL
30102292,NULL,"Direktorat Jenderal Kebudayaan","Balai Pelestarian Kebudayaan Wilayah II","Subbagian Umum",NULL,NULL
30102302,NULL,"Direktorat Jenderal Kebudayaan","Balai Pelestarian Kebudayaan Wilayah VIII","Subbagian Umum",NULL,NULL
30102302,NULL,"Direktorat Jenderal Kebudayaan","Balai Pelestarian Kebudayaan Wilayah VIII","Subbagian Umum",NULL,NULL
30102362,NULL,"Direktorat Jenderal Pendidikan Vokasi","Direktorat Kelembagaan dan Sumber Daya Pendidikan Tinggi Vokasi","Subbagian Tata Usaha",NULL,NULL
30102362,NULL,"Direktorat Jenderal Pendidikan Vokasi","Direktorat Kelembagaan dan Sumber Daya Pendidikan Tinggi Vokasi","Subbagian Tata Usaha",NULL,NULL
30102367,NULL,"Badan Standar Kurikulum Dan Asesmen Pendidikan","Sekretariat Badan Standar Kurikulum Dan Asesmen Pendidikan","SUBBAGIAN TATA USAHA",NULL,NULL
30102367,NULL,"Badan Standar Kurikulum Dan Asesmen Pendidikan","Sekretariat Badan Standar Kurikulum Dan Asesmen Pendidikan","SUBBAGIAN TATA USAHA",NULL,NULL
30102369,NULL,"Badan Standar Kurikulum Dan Asesmen Pendidikan","PUSAT STANDAR DAN KEBIJAKAN PENDIDIKAN","SUBBAGIAN TATA USAHA",NULL,NULL
30102369,NULL,"Badan Standar Kurikulum Dan Asesmen Pendidikan","PUSAT STANDAR DAN KEBIJAKAN PENDIDIKAN","SUBBAGIAN TATA USAHA",NULL,NULL
30102403,NULL,"Direktorat Jenderal Pendidikan Anak Usia Dini Pendidikan Dasar dan Pendidikan Menengah","Balai Penjaminan Mutu Pendidikan Provinsi Riau","Subbagian Umum",NULL,NULL
30102403,NULL,"Direktorat Jenderal Pendidikan Anak Usia Dini Pendidikan Dasar dan Pendidikan Menengah","Balai Penjaminan Mutu Pendidikan Provinsi Riau","Subbagian Umum",NULL,NULL
30102410,NULL,"Direktorat Jenderal Pendidikan Anak Usia Dini Pendidikan Dasar dan Pendidikan Menengah","Balai Penjaminan Mutu Pendidikan Provinsi Sumatera Selatan","Subbagian Umum",NULL,NULL
30102410,NULL,"Direktorat Jenderal Pendidikan Anak Usia Dini Pendidikan Dasar dan Pendidikan Menengah","Balai Penjaminan Mutu Pendidikan Provinsi Sumatera Selatan","Subbagian Umum",NULL,NULL
30102430,NULL,"Sekretariat Jenderal","Lembaga Layanan Pendidikan Tinggi Wilayah V","Bagian Umum",NULL,NULL
30102430,NULL,"Sekretariat Jenderal","Lembaga Layanan Pendidikan Tinggi Wilayah V","Bagian Umum",NULL,NULL
30102435,NULL,"Sekretariat Jenderal","Lembaga Layanan Pendidikan Tinggi Wilayah IX","Bagian Umum",NULL,NULL
30102435,NULL,"Sekretariat Jenderal","Lembaga Layanan Pendidikan Tinggi Wilayah IX","Bagian Umum",NULL,NULL
30102441,NULL,"Sekretariat Jenderal","Lembaga Layanan Pendidikan Tinggi Wilayah XIV","Bagian Umum",NULL,NULL
30102441,NULL,"Sekretariat Jenderal","Lembaga Layanan Pendidikan Tinggi Wilayah XIV","Bagian Umum",NULL,NULL
30102444,NULL,"Sekretariat Jenderal","Lembaga Layanan Pendidikan Tinggi Wilayah XVI","Bagian Umum",NULL,NULL
30102444,NULL,"Sekretariat Jenderal","Lembaga Layanan Pendidikan Tinggi Wilayah XVI","Bagian Umum",NULL,NULL
30102450,NULL,NULL,"Universitas Nusa Cendana","Biro Perencanaan dan Kerjasama",NULL,NULL
30102450,NULL,NULL,"Universitas Nusa Cendana","Biro Perencanaan dan Kerjasama",NULL,NULL
30102472,NULL,"Direktorat Jenderal Pendidikan Vokasi","Sekretariat Direktorat Jenderal Pendidikan Vokasi","Subbagian Tata Usaha",NULL,NULL
30102472,NULL,"Direktorat Jenderal Pendidikan Vokasi","Sekretariat Direktorat Jenderal Pendidikan Vokasi","Subbagian Tata Usaha",NULL,NULL
30102473,NULL,"Direktorat Jenderal Pendidikan Vokasi","Direktorat Sekolah Menengah Kejuruan","Subbagian Tata Usaha",NULL,NULL
30102473,NULL,"Direktorat Jenderal Pendidikan Vokasi","Direktorat Sekolah Menengah Kejuruan","Subbagian Tata Usaha",NULL,NULL
30102487,NULL,"Direktorat Jenderal Pendidikan Vokasi","Direktorat Akademik Pendidikan Tinggi Vokasi","Subbagian Tata Usaha",NULL,NULL
30102487,NULL,"Direktorat Jenderal Pendidikan Vokasi","Direktorat Akademik Pendidikan Tinggi Vokasi","Subbagian Tata Usaha",NULL,NULL
30102499,NULL,"Direktorat Jenderal Guru dan Tenaga Kependidikan","Balai Guru Penggerak Provinsi Kepulauan Bangka Belitung",NULL,NULL,NULL
30102499,NULL,"Direktorat Jenderal Guru dan Tenaga Kependidikan","Balai Guru Penggerak Provinsi Kepulauan Bangka Belitung",NULL,NULL,NULL
30102572,NULL,NULL,"Universitas Tidar","Biro Perencanaan Keuangan dan Umum",NULL,NULL
30102572,NULL,NULL,"Universitas Tidar","Biro Perencanaan Keuangan dan Umum",NULL,NULL
30102792,NULL,NULL,"Universitas Udayana","Biro Perencanaan dan Keuangan",NULL,NULL
30102792,NULL,NULL,"Universitas Udayana","Biro Perencanaan dan Keuangan",NULL,NULL
30103130,NULL,NULL,"Universitas Jenderal Soedirman","Biro Perencanaan Kerja Sama dan Hubungan Masyarakat",NULL,NULL
30103130,NULL,NULL,"Universitas Jenderal Soedirman","Biro Perencanaan Kerja Sama dan Hubungan Masyarakat",NULL,NULL
30103285,NULL,NULL,"Universitas Singaperbangsa Karawang","Biro Perencanaan Keuangan dan Umum",NULL,NULL
30103285,NULL,NULL,"Universitas Singaperbangsa Karawang","Biro Perencanaan Keuangan dan Umum",NULL,NULL
30103827,NULL,NULL,"Universitas Negeri Jakarta","Biro Keuangan",NULL,NULL
30103827,NULL,NULL,"Universitas Negeri Jakarta","Biro Keuangan",NULL,NULL
30102255,NULL,"Direktorat Jenderal Guru dan Tenaga Kependidikan","Balai Guru Penggerak Provinsi Bali","Subbagian Umum",NULL,NULL
30102255,NULL,"Direktorat Jenderal Guru dan Tenaga Kependidikan","Balai Guru Penggerak Provinsi Bali","Subbagian Umum",NULL,NULL
30102259,NULL,"Direktorat Jenderal Guru dan Tenaga Kependidikan","Balai Guru Penggerak Provinsi Nusa Tenggara Timur","Subbagian Umum",NULL,NULL
30102259,NULL,"Direktorat Jenderal Guru dan Tenaga Kependidikan","Balai Guru Penggerak Provinsi Nusa Tenggara Timur","Subbagian Umum",NULL,NULL
30102263,NULL,"Direktorat Jenderal Guru dan Tenaga Kependidikan","Balai Guru Penggerak Provinsi Kalimantan Timur","Subbagian Umum",NULL,NULL
30102263,NULL,"Direktorat Jenderal Guru dan Tenaga Kependidikan","Balai Guru Penggerak Provinsi Kalimantan Timur","Subbagian Umum",NULL,NULL
30102265,NULL,"Direktorat Jenderal Guru dan Tenaga Kependidikan","Balai Guru Penggerak Provinsi Kalimantan Selatan","Subbagian Umum",NULL,NULL
30102265,NULL,"Direktorat Jenderal Guru dan Tenaga Kependidikan","Balai Guru Penggerak Provinsi Kalimantan Selatan","Subbagian Umum",NULL,NULL
30102273,NULL,"Direktorat Jenderal Pendidikan Anak Usia Dini Pendidikan Dasar dan Pendidikan Menengah","Balai Penjaminan Mutu Pendidikan Provinsi Kalimantan Timur","Subbagian Umum",NULL,NULL
